"date","close","volume","open","high","low"
"2018/06/28","146.5500","1880904.0000","143.1700","147.8300","140.4000"
"2018/06/27","144.7000","3246420.0000","155.5200","156.2000","144.2800"
"2018/06/26","155.0100","1810964.0000","155.7500","158.7261","154.1147"
"2018/06/25","153.2100","2179167.0000","160.0000","160.0000","151.0501"
"2018/06/22","162.5300","1236700.0000","166.5200","166.6800","160.0700"
"2018/06/21","164.5400","1763095.0000","173.4800","173.8413","164.3500"
"2018/06/20","172.2500","965416.0000","173.6700","175.1100","172.2100"
"2018/06/19","170.6100","1092243.0000","169.8000","172.5100","167.0700"
"2018/06/18","172.8400","1261489.0000","167.0000","172.9200","166.7959"
"2018/06/15","168.4400","841675.0000","166.6500","169.3580","164.6500"
"2018/06/14","167.9400","1125564.0000","166.2200","168.8600","166.0000"
"2018/06/13","165.0900","2155887.0000","165.0000","171.1301","163.8100"
"2018/06/12","165.2400","1377150.0000","160.3300","165.8900","160.1300"
"2018/06/11","160.2400","1078972.0000","163.2000","164.9041","160.0300"
"2018/06/08","162.8100","1056373.0000","159.5500","163.8300","158.5000"
"2018/06/07","161.2600","1737390.0000","166.0000","166.0100","158.8800"
"2018/06/06","165.3600","1395827.0000","162.0500","165.7700","160.2600"
"2018/06/05","161.0600","1392890.0000","157.1200","162.0000","156.8400"
"2018/06/04","156.9100","1621848.0000","151.9300","157.8600","151.7500"
"2018/06/01","150.8000","1307739.0000","149.5000","151.6550","147.5400"
"2018/05/31","148.0900","1431715.0000","146.1100","149.9800","145.5200"
"2018/05/30","145.8400","765215.0000","144.0000","146.8000","143.6910"
"2018/05/29","143.2900","856808.0000","143.3200","145.3200","141.8000"
"2018/05/25","143.6400","653611.0000","143.0500","144.6600","142.6799"
"2018/05/24","143.0500","909043.0000","140.4900","143.6800","140.2500"
"2018/05/23","140.8300","996313.0000","138.0000","141.2500","137.5000"
"2018/05/22","138.7500","2760162.0000","140.7000","142.9900","137.3100"
"2018/05/21","144.5100","1559348.0000","148.7300","150.9700","143.4200"
"2018/05/18","147.0600","1035673.0000","145.2600","147.7000","144.7300"
"2018/05/17","146.1000","1438833.0000","142.2200","146.6180","141.9000"
"2018/05/16","142.2800","713109.0000","143.0200","144.6300","142.1100"
"2018/05/15","142.5000","1139928.0000","141.2100","142.7500","137.6300"
"2018/05/14","142.6400","1478261.0000","145.3000","148.2900","142.2300"
"2018/05/11","144.4700","1160784.0000","146.3300","146.6700","142.7100"
"2018/05/10","146.2300","1160843.0000","146.4000","146.9700","145.1300"
"2018/05/09","146.1000","1533097.0000","144.0000","146.4750","143.0000"
"2018/05/08","143.3100","2309157.0000","139.4700","146.0499","138.6100"
"2018/05/07","138.5600","1364084.0000","137.7900","139.0500","136.5900"
"2018/05/04","136.1300","1933227.0000","134.8000","138.2608","132.6300"
"2018/05/03","135.1700","3311013.0000","124.8100","135.5300","124.2500"
"2018/05/02","124.8100","2963294.0000","126.8500","129.7400","122.4800"
"2018/05/01","127.6800","7350616.0000","125.0800","128.1000","118.8100"
"2018/04/30","133.6300","3824670.0000","128.0000","134.4300","127.0100"
"2018/04/27","126.6200","1702909.0000","126.7700","127.1000","124.2000"
"2018/04/26","124.1500","1375004.0000","121.9800","125.5200","121.9800"
"2018/04/25","120.0200","1214396.0000","123.0000","123.3300","118.5450"
"2018/04/24","123.1400","1921134.0000","123.9000","126.8499","121.5100"
"2018/04/23","122.9100","2038860.0000","127.1900","127.2200","121.1500"
"2018/04/20","126.7900","1668754.0000","126.5000","127.6000","125.2850"
"2018/04/19","126.6700","1356522.0000","126.1200","129.5800","125.5751"
"2018/04/18","127.5600","1769593.0000","126.3200","128.3100","123.2600"
"2018/04/17","125.9600","2704274.0000","118.0000","127.3200","117.9100"
"2018/04/16","116.9400","2108393.0000","117.8300","118.0000","113.6800"
"2018/04/13","117.5100","4575881.0000","122.0000","122.1900","116.2400"
"2018/04/12","120.7500","1998024.0000","120.5600","121.2490","119.1300"
"2018/04/11","119.5300","1202611.0000","121.9900","124.2000","119.3600"
