"date","close","volume","open","high","low"
"2019/07/03","186.0300","650000.0000","184.2100","186.8800","183.0200"
"2019/07/02","184.0000","1228283.0000","182.5100","185.5900","182.4500"
"2019/07/01","182.2300","2154249.0000","184.8800","185.9100","180.9300"
"2019/06/28","183.1100","1235857.0000","182.6000","183.4400","182.2500"
"2019/06/27","182.0500","1386177.0000","183.5000","183.9900","182.0300"
"2019/06/26","182.5000","933581.0000","183.6800","184.7000","181.7400"
"2019/06/25","183.9500","1257832.0000","183.9100","184.4800","182.3600"
"2019/06/24","183.9100","1096556.0000","182.5600","184.0910","181.8500"
"2019/06/21","181.3100","1900221.0000","182.9400","183.2900","180.9200"
"2019/06/20","182.9600","1356332.0000","181.5000","183.6100","180.7800"
"2019/06/19","179.8200","1266271.0000","178.6200","180.4200","177.2900"
"2019/06/18","179.1400","1541929.0000","179.9500","179.9700","178.2700"
"2019/06/17","177.6200","1039715.0000","177.2800","178.3800","176.0700"
"2019/06/14","176.8800","1300379.0000","177.8400","178.0250","176.2700"
"2019/06/13","177.9500","1293144.0000","178.2700","178.6400","176.6400"
"2019/06/12","177.1700","1237545.0000","178.3600","179.1000","175.6600"
"2019/06/11","177.4900","1191748.0000","178.5100","178.9300","176.7500"
"2019/06/10","178.0200","990676.0000","177.1400","178.5800","176.1300"
"2019/06/07","176.8600","1082983.0000","174.7100","177.3500","174.7100"
"2019/06/06","173.9300","1582800.0000","170.0000","174.3600","169.7200"
"2019/06/05","169.9900","1083201.0000","169.2500","169.9900","167.6800"
"2019/06/04","169.2400","1588234.0000","165.6900","169.2500","165.3300"
"2019/06/03","164.1500","1826261.0000","161.4100","164.9500","161.2038"
"2019/05/31","161.0300","1401079.0000","164.9900","164.9900","160.9300"
"2019/05/30","165.6100","1132945.0000","164.4100","166.1000","164.0350"
"2019/05/29","164.0500","1529462.0000","166.1500","166.1500","161.5700"
"2019/05/28","166.6200","1776168.0000","164.9400","169.8050","164.9400"
"2019/05/24","165.1600","1290250.0000","166.6800","166.9000","164.3400"
"2019/05/23","165.5300","1480381.0000","166.1600","166.8800","163.2750"
"2019/05/22","167.5700","1155107.0000","168.4300","169.0000","167.2500"
"2019/05/21","168.1400","1194352.0000","168.5400","169.1700","167.2600"
"2019/05/20","167.3800","1428520.0000","167.0900","168.4400","165.6300"
"2019/05/17","167.6200","1769808.0000","168.8300","171.8400","167.5800"
"2019/05/16","170.7000","1714530.0000","170.0000","172.9900","168.1900"
"2019/05/15","169.9700","1352973.0000","166.8000","170.1700","166.5450"
"2019/05/14","167.0000","1850409.0000","165.5500","167.6800","165.2600"
"2019/05/13","165.1000","2437620.0000","161.5000","165.2500","160.8300"
"2019/05/10","164.3500","2617702.0000","164.5000","165.6400","161.4800"
"2019/05/09","165.3300","1896497.0000","166.0000","166.0000","162.9100"
"2019/05/08","166.7500","2149470.0000","167.1200","168.8000","166.2400"
"2019/05/07","167.2900","2513964.0000","168.8100","169.0800","165.4650"
"2019/05/06","170.0500","2166203.0000","170.8200","172.6200","169.0000"
"2019/05/03","174.4300","1314364.0000","171.0300","174.6250","169.7500"
"2019/05/02","170.2500","2323946.0000","168.8000","170.4600","166.6900"
"2019/05/01","170.3000","3355144.0000","179.9900","180.2000","169.8300"
"2019/04/30","171.8100","1793784.0000","172.6500","172.9600","171.1800"
"2019/04/29","172.4600","1301116.0000","172.3300","173.2100","171.2500"
"2019/04/26","172.5000","782935.0000","170.9900","172.7550","170.4600"
"2019/04/25","170.3900","729602.0000","170.7100","170.9300","169.3800"
"2019/04/24","170.4200","693892.0000","170.8400","171.5300","169.5500"
"2019/04/23","171.1100","1122034.0000","169.7700","171.8019","169.6300"
"2019/04/22","169.9200","978777.0000","170.0200","170.7200","168.2650"
"2019/04/18","170.3300","1066647.0000","169.8400","171.3900","169.4800"
"2019/04/17","169.5300","1324306.0000","170.7200","170.8000","168.1300"
"2019/04/16","169.8400","1332849.0000","168.0100","170.0000","167.3600"
"2019/04/15","167.1000","1050671.0000","167.3100","168.1400","166.1350"
"2019/04/12","167.5200","1215588.0000","168.5500","169.4700","167.1800"
"2019/04/11","168.0400","1601226.0000","167.6800","168.3200","166.7250"
"2019/04/10","166.5200","976969.0000","164.6100","166.8300","163.9350"
"2019/04/09","163.8500","1062437.0000","164.4000","164.7700","163.2800"
"2019/04/08","164.8200","1090993.0000","163.6800","164.9300","163.0400"
"2019/04/05","163.5000","733934.0000","163.4600","163.9800","162.9100"
"2019/04/04","163.0700","852807.0000","164.8200","165.0000","162.6000"
"2019/04/03","164.2800","897224.0000","163.4500","164.8300","163.0100"
"2019/04/02","163.2200","793745.0000","164.2300","164.7000","162.4700"
"2019/04/01","164.7700","1048610.0000","165.7800","166.9200","164.1200"
"2019/03/29","165.5500","1007461.0000","164.7400","165.7600","164.2200"
"2019/03/28","164.4200","944662.0000","163.2700","165.3300","163.2700"
"2019/03/27","162.9000","1213326.0000","161.8500","163.2800","161.4850"
"2019/03/26","161.8100","707262.0000","161.0400","162.8600","160.4200"
"2019/03/25","159.9800","1150349.0000","159.0300","160.2800","158.5800"
"2019/03/22","159.5000","1022546.0000","161.3900","162.5300","159.4600"
"2019/03/21","161.7900","934202.0000","159.3100","162.0100","158.5600"
"2019/03/20","159.6900","1684335.0000","160.8300","161.0400","158.2900"
"2019/03/19","160.7000","1359017.0000","163.4800","163.7935","160.4800"
"2019/03/18","163.1000","1041046.0000","162.4500","163.3700","161.5200"
"2019/03/15","162.7400","2133253.0000","160.6000","163.3750","160.2700"
"2019/03/14","159.9900","1051626.0000","159.0300","160.0800","158.0200"
"2019/03/13","159.4400","1172440.0000","160.0000","160.8300","158.9700"
"2019/03/12","159.2200","2007193.0000","158.2000","160.0000","157.8200"
"2019/03/11","157.5100","1852460.0000","156.0000","158.0200","155.5100"
"2019/03/08","156.0400","1852461.0000","155.2200","156.7400","154.2900"
"2019/03/07","155.4000","2401747.0000","157.5700","157.7500","154.1600"
"2019/03/06","153.8800","1971194.0000","155.6700","155.9900","152.9900"
"2019/03/05","155.9800","1458608.0000","156.8600","158.5000","155.9700"
"2019/03/04","156.2900","2099970.0000","157.8300","158.5600","154.3800"
"2019/03/01","156.9200","1158135.0000","158.2200","159.2050","156.0900"
"2019/02/28","156.9400","1270219.0000","157.0900","158.7600","156.0900"
"2019/02/27","157.0500","1319410.0000","155.4900","157.4450","154.3700"
"2019/02/26","156.4400","1966619.0000","156.8600","158.2000","155.8400"
"2019/02/25","157.2600","1647114.0000","159.3700","159.3700","157.0500"
"2019/02/22","158.9800","1336534.0000","156.5300","159.0700","155.4800"
"2019/02/21","156.5300","1405641.0000","156.1400","157.0000","155.6200"
"2019/02/20","156.6700","1740907.0000","156.0000","157.3500","155.5500"
"2019/02/19","155.4000","1514507.0000","154.3200","155.8500","152.3700"
"2019/02/15","155.0100","1508391.0000","154.5200","155.2800","153.6900"
"2019/02/14","153.3800","1538562.0000","154.1000","154.7600","153.1100"
"2019/02/13","155.1900","1594558.0000","153.0000","155.2400","151.6600"
"2019/02/12","152.9200","1752608.0000","154.8200","154.9500","152.8800"
"2019/02/11","153.6900","1757893.0000","154.3800","154.3800","152.7500"
"2019/02/08","154.7100","2426062.0000","152.3100","154.7100","151.5100"
"2019/02/07","152.3100","2774658.0000","149.0000","152.9300","147.6226"
"2019/02/06","150.2500","3704969.0000","149.8100","152.1900","147.0000"
"2019/02/05","152.0200","10517540.0000","149.0000","157.0100","148.4200"
"2019/02/04","136.1700","2650105.0000","136.8800","137.1800","135.3900"
"2019/02/01","136.7200","2651950.0000","137.2700","137.7000","135.8500"
"2019/01/31","136.4200","3369694.0000","134.5700","136.9900","133.8800"
"2019/01/30","134.3800","3366128.0000","131.7000","134.4800","130.6300"
"2019/01/29","130.4000","2935267.0000","132.6700","132.6900","130.2900"
"2019/01/28","131.9800","3271347.0000","127.5200","132.1400","126.7500"
"2019/01/25","128.0700","2393940.0000","125.6700","128.5200","125.6700"
"2019/01/24","125.2300","2103951.0000","126.5800","127.0700","124.5400"
"2019/01/23","126.8900","2368256.0000","127.2100","129.6600","125.8400"
"2019/01/22","125.7600","2123847.0000","127.6100","128.0200","124.6900"
"2019/01/18","127.5400","2040642.0000","126.2600","129.1300","126.1000"
"2019/01/17","125.4300","1477701.0000","125.0200","126.6700","124.8400"
"2019/01/16","125.1700","1918333.0000","125.3400","126.4200","124.3800"
"2019/01/15","125.0800","1577446.0000","125.0100","126.0200","124.5800"
"2019/01/14","124.9100","2339892.0000","125.2800","126.1500","124.9100"
"2019/01/11","125.9400","2895578.0000","125.2800","126.6200","124.1100"
"2019/01/10","125.3000","4445282.0000","122.5500","125.9400","121.4700"
"2019/01/09","127.8300","2727893.0000","130.8100","131.4100","127.2749"
"2019/01/08","132.7300","1914855.0000","133.0600","133.8100","130.6700"
"2019/01/07","131.5000","2309734.0000","129.4200","132.3900","128.5100"
"2019/01/04","129.9200","2091384.0000","127.4800","130.7900","127.0300"
"2019/01/03","125.6800","3863906.0000","129.8000","130.8800","125.2000"
"2019/01/02","131.9400","1631433.0000","129.9000","132.4600","129.4700"
"2018/12/31","130.1000","1233438.0000","129.7300","130.9500","129.0900"
"2018/12/28","128.5600","1372086.0000","128.7700","130.3400","127.2700"
"2018/12/27","128.3900","1266910.0000","125.5400","128.4600","123.6800"
"2018/12/26","126.9000","1225467.0000","123.0800","126.9200","121.6390"
"2018/12/24","122.4600","858817.0000","125.3400","125.3600","122.0400"
"2018/12/21","125.8200","3562308.0000","124.1800","129.0100","124.1800"
"2018/12/20","124.9100","2259991.0000","127.9900","128.5300","123.4901"
"2018/12/19","128.5400","1795546.0000","130.9000","133.1400","127.6700"
"2018/12/18","130.9000","1577790.0000","130.6000","131.3900","129.7400"
"2018/12/17","130.3000","2755384.0000","134.7000","134.7700","129.6700"
"2018/12/14","135.1800","2376283.0000","139.2400","139.8350","134.9400"
"2018/12/13","140.1300","1525780.0000","139.1000","141.1400","138.9700"
"2018/12/12","138.7300","1487448.0000","140.6400","141.6600","138.5900"
"2018/12/11","139.1100","1320924.0000","139.0800","140.1950","137.7700"
"2018/12/10","137.9800","1693635.0000","136.4800","138.5300","135.3700"
"2018/12/07","137.1200","2599844.0000","141.0500","142.0200","135.8100"
"2018/12/06","141.3900","3323308.0000","142.5300","142.9300","138.6800"
"2018/12/04","144.0900","3063536.0000","152.0000","152.0000","144.0600"
"2018/12/03","152.6500","5107794.0000","144.2200","152.9200","144.2200"
"2018/11/30","142.6600","4822917.0000","141.5200","142.8600","140.8700"
"2018/11/29","141.5000","2126785.0000","139.6400","142.4085","139.2750"
"2018/11/28","140.2000","2767568.0000","139.9300","141.3200","139.1300"
"2018/11/27","139.9900","2628150.0000","140.5800","140.7600","138.3100"
"2018/11/26","140.9300","2121666.0000","141.4300","142.3100","140.1000"
"2018/11/23","140.1100","971520.0000","139.7100","140.8600","138.8100"
"2018/11/21","140.6700","1581411.0000","142.3300","142.8700","140.5200"
"2018/11/20","142.0200","1666587.0000","141.8900","144.7200","141.5800"
"2018/11/19","142.8700","1672547.0000","143.9000","144.9100","141.9100"
"2018/11/16","144.0200","2373669.0000","144.1500","145.9900","142.5500"
"2018/11/15","144.8500","1690542.0000","144.4700","144.8500","142.6700"
"2018/11/14","144.8400","2040413.0000","143.8600","146.1600","143.4700"
"2018/11/13","143.3900","2159200.0000","142.2900","143.9768","141.3900"
"2018/11/12","141.1000","2849126.0000","140.0800","142.1900","138.3200"
"2018/11/09","140.2300","1962765.0000","138.8600","140.9900","138.3900"
"2018/11/08","141.6900","1581988.0000","141.9200","142.0000","140.1100"
"2018/11/07","142.3400","1234396.0000","141.6400","142.8200","140.5200"
"2018/11/06","142.4000","1427710.0000","142.4500","143.4000","141.5100"
"2018/11/05","141.8100","2896655.0000","142.0700","142.2750","138.8700"
"2018/11/02","143.1100","2951690.0000","142.3600","145.6450","142.3600"
"2018/11/01","141.9400","2738216.0000","137.1300","142.1900","136.8300"
"2018/10/31","137.4400","5467089.0000","143.3600","146.3290","135.2700"
"2018/10/30","131.2200","3518153.0000","126.6500","131.6900","126.3000"
"2018/10/29","126.4600","2714340.0000","126.2500","128.7600","125.0950"
"2018/10/26","125.6200","1621164.0000","124.9300","126.4400","122.9400"
"2018/10/25","126.4100","1579508.0000","124.8800","127.4800","124.1600"
"2018/10/24","124.2700","1903726.0000","125.6800","127.8800","124.1100"
"2018/10/23","125.3000","2665006.0000","124.4600","126.2900","121.9300"
"2018/10/22","126.1900","1819278.0000","125.9000","127.0800","125.3000"
"2018/10/19","125.4500","1935503.0000","128.2000","129.8600","125.4500"
"2018/10/18","126.7700","2339959.0000","128.8300","128.9700","125.6600"
"2018/10/17","128.8200","1947730.0000","128.5800","129.4600","127.6600"
"2018/10/16","128.4800","2222757.0000","127.3400","129.0800","127.1601"
"2018/10/15","125.8600","2012316.0000","126.7600","127.2300","125.3900"
"2018/10/12","126.3200","3714532.0000","129.2800","130.2500","124.6800"
"2018/10/11","128.0800","3584201.0000","129.6200","130.5299","127.6500"
"2018/10/10","129.9000","5086199.0000","136.2600","136.7700","129.8900"
"2018/10/09","140.3300","1253062.0000","139.6200","141.0900","139.4400"
"2018/10/08","139.9800","1503900.0000","137.9100","140.2900","137.3300"
"2018/10/05","138.3100","2390971.0000","136.5000","139.2100","136.5000"
"2018/10/04","137.1400","3659070.0000","140.8200","141.9300","135.9500"
"2018/10/03","143.2900","1252506.0000","145.0100","146.0000","143.2100"
"2018/10/02","144.3100","1670259.0000","145.4000","146.2300","144.1100"
"2018/10/01","145.7800","1772556.0000","145.7800","147.2299","145.2500"
"2018/09/28","145.3200","1631690.0000","143.7300","145.6600","143.7300"
"2018/09/27","144.1200","1281716.0000","142.1000","144.3700","142.0400"
"2018/09/26","141.7300","1194388.0000","142.2700","142.9700","140.5300"
"2018/09/25","142.0800","1640001.0000","144.5100","144.9900","141.9700"
"2018/09/24","143.6000","1369944.0000","142.8200","144.4600","142.4600"
"2018/09/21","143.5400","2542403.0000","143.8700","145.5500","143.0000"
"2018/09/20","142.5900","1586162.0000","141.4300","142.8300","140.3700"
"2018/09/19","139.6600","1200814.0000","140.0000","140.6900","138.8300"
"2018/09/18","140.3000","1468861.0000","140.4000","141.4000","139.3500"
"2018/09/17","139.8900","1351398.0000","140.9100","140.9100","139.0200"
"2018/09/14","140.9300","1512568.0000","140.5900","141.8000","139.9350"
"2018/09/13","140.1300","1107007.0000","139.8900","140.6556","139.0800"
"2018/09/12","139.7300","1715621.0000","138.7100","140.2700","138.0400"
"2018/09/11","138.1700","2047143.0000","137.8500","138.3750","136.4750"
"2018/09/10","138.5500","1392856.0000","139.4400","140.3900","138.5000"
"2018/09/07","138.7700","1590632.0000","137.9200","139.1900","136.5310"
"2018/09/06","138.6800","1662800.0000","137.2100","139.6600","137.0300"
"2018/09/05","137.7500","2124659.0000","137.3800","138.5900","136.1800"
"2018/09/04","138.1500","2388925.0000","138.8800","139.9500","137.9000"
"2018/08/31","140.1200","2844249.0000","139.3400","140.6100","138.8000"
"2018/08/30","139.5000","1808795.0000","139.8500","140.5300","139.1600"
"2018/08/29","140.3700","2531830.0000","140.5100","142.1200","140.1170"
"2018/08/28","140.0900","3226620.0000","142.9200","146.0000","139.5400"
"2018/08/27","138.2500","1885630.0000","136.2200","139.3000","136.0000"
"2018/08/24","135.5900","1983925.0000","133.3700","136.2400","133.2900"
"2018/08/23","133.1300","3075609.0000","134.2200","134.3700","132.1000"
"2018/08/22","135.0700","2838249.0000","136.5100","136.6000","133.7735"
"2018/08/21","136.6300","5280665.0000","141.4700","142.3900","134.8900"
"2018/08/20","140.5600","6240102.0000","141.1100","144.9800","139.1800"
"2018/08/17","135.9400","4381354.0000","134.4000","136.2200","133.6300"
"2018/08/16","133.5700","2964532.0000","134.3300","138.9800","132.8405"
"2018/08/15","133.5300","1939549.0000","132.3900","133.6300","131.3500"
"2018/08/14","133.0500","1935351.0000","132.7700","133.4500","131.3500"
"2018/08/13","132.3300","1870207.0000","133.3800","133.5600","131.2300"
"2018/08/10","132.7300","1948176.0000","131.2200","134.3900","128.8100"
"2018/08/09","132.1700","3055824.0000","132.5500","133.1300","130.4700"
"2018/08/08","133.1200","1547607.0000","134.9500","135.3000","133.0900"
"2018/08/07","135.3500","1139908.0000","135.8300","136.6900","134.9200"
"2018/08/06","135.0800","1309602.0000","135.3800","136.3000","134.0200"
"2018/08/03","134.9900","1750792.0000","136.7500","137.7700","133.8700"
"2018/08/02","136.7400","1641657.0000","134.4100","137.1100","133.7600"
"2018/08/01","134.4300","2198475.0000","134.3300","134.9300","133.2900"
"2018/07/31","134.9400","2714299.0000","133.6000","135.8300","132.0300"
"2018/07/30","134.0600","3804241.0000","136.8000","136.9900","133.8400"
"2018/07/27","136.7900","1980952.0000","139.9400","140.6800","136.7300"
"2018/07/26","139.7200","1981874.0000","141.9200","142.8999","139.6000"
"2018/07/25","141.5100","1388588.0000","139.5000","141.5800","139.5000"
"2018/07/24","139.5900","1778485.0000","141.9300","143.1600","139.4000"
"2018/07/23","141.3900","1004258.0000","140.9900","141.6200","140.6800"
"2018/07/20","141.0800","1106882.0000","140.5000","142.2400","140.0100"
"2018/07/19","140.4200","1315529.0000","140.4700","141.1700","139.9100"
"2018/07/18","141.2100","1858859.0000","142.7500","143.9800","139.8100"
"2018/07/17","142.2000","1354648.0000","140.6300","142.7600","140.6300"
"2018/07/16","140.9500","1157967.0000","140.4100","141.5500","139.8600"
"2018/07/13","140.4900","1414186.0000","139.1700","141.3800","138.1200"
"2018/07/12","138.8400","1913508.0000","140.0300","140.4500","138.3900"
"2018/07/11","139.4700","2643167.0000","143.7900","144.0700","138.0500"
"2018/07/10","144.6000","1766060.0000","142.8700","144.8200","142.3850"
"2018/07/09","142.6400","1372035.0000","142.3900","143.0900","141.7400"
"2018/07/06","142.4200","1721182.0000","142.8900","142.8900","140.9100"
"2018/07/05","143.5500","1845727.0000","143.5700","143.9800","141.9500"
"2018/07/03","141.9500","904033.0000","143.5000","144.2800","141.4100"
"2018/07/02","142.7400","1440774.0000","142.2300","142.9100","141.1300"
"2018/06/29","142.6900","2226035.0000","144.0000","144.5700","142.6600"
"2018/06/28","142.5500","3745036.0000","144.9900","144.9900","140.7500"
"2018/06/27","144.9900","1465152.0000","147.6200","149.6300","144.9700"
"2018/06/26","146.7400","1662244.0000","145.6900","147.3900","145.6200"
"2018/06/25","145.6200","2849125.0000","148.8900","149.5300","144.7900"
"2018/06/22","152.9300","1340563.0000","152.6300","153.6200","151.8000"
"2018/06/21","151.8700","1214911.0000","153.1500","153.1500","151.4500"
"2018/06/20","153.0700","1938456.0000","155.9500","155.9700","152.4200"
"2018/06/19","155.0000","1460321.0000","155.6700","156.2000","154.3000"
"2018/06/18","157.0500","1481622.0000","158.0300","158.8000","156.4700"
"2018/06/15","158.0300","1585368.0000","157.3500","158.1600","155.9900"
"2018/06/14","156.3700","998256.0000","155.3300","156.8900","155.2900"
"2018/06/13","155.6200","1587293.0000","157.4900","157.6300","155.1200"
"2018/06/12","157.0900","1609856.0000","155.0500","157.6400","154.4600"
"2018/06/11","155.0500","1139122.0000","153.1500","155.7000","153.1100"
"2018/06/08","153.0500","983003.0000","151.4500","153.2300","151.1900"
"2018/06/07","151.5100","1590050.0000","147.9600","151.9800","147.5900"
"2018/06/06","148.2100","1467792.0000","148.4900","148.5700","147.4100"
"2018/06/05","148.7000","1629637.0000","149.2500","149.6800","147.5800"
"2018/06/04","149.1600","1712730.0000","149.2000","150.1100","148.8400"
"2018/06/01","148.4000","1631197.0000","150.2000","150.4800","146.2900"
"2018/05/31","149.4400","2900071.0000","151.1500","151.5000","148.6800"
"2018/05/30","151.1900","1987960.0000","151.1100","151.7100","149.8900"
"2018/05/29","150.1300","1542673.0000","150.2100","151.3100","149.4100"
"2018/05/25","150.8200","1240605.0000","150.0000","151.7500","149.8100"
"2018/05/24","150.5300","1394314.0000","151.0000","151.4900","149.4400"
"2018/05/23","151.3000","1684689.0000","148.1200","151.3200","148.1100"
"2018/05/22","147.8800","1015280.0000","148.0000","148.6700","147.6300"
"2018/05/21","147.7900","1410094.0000","146.2900","147.8700","145.6050"
"2018/05/18","145.4900","1781266.0000","145.1800","145.9700","143.1900"
"2018/05/17","144.9000","2476027.0000","144.6000","145.5864","144.2100"
"2018/05/16","144.7000","2488586.0000","142.4000","145.1700","142.2800"
"2018/05/15","142.1600","2350400.0000","140.5200","142.2000","139.5100"
"2018/05/14","140.6300","1615830.0000","140.9900","141.1300","140.1900"
"2018/05/11","140.1900","2056768.0000","138.5000","140.3000","138.2800"
"2018/05/10","138.5000","1690208.0000","138.4300","139.5200","138.2300"
"2018/05/09","137.8100","2734514.0000","136.9800","137.8400","135.8000"
"2018/05/08","136.2000","2361087.0000","134.3100","137.2700","133.8200"
"2018/05/07","133.7900","2284586.0000","135.7300","135.9600","132.9600"
"2018/05/04","135.7400","2290784.0000","133.5800","136.8150","133.0600"
"2018/05/03","134.1200","4396958.0000","134.6800","135.5200","132.0300"
"2018/05/02","132.5900","7246902.0000","140.0000","140.8900","131.7600"
"2018/05/01","144.9300","3093321.0000","147.6200","147.9100","144.9300"
"2018/04/30","148.0900","3015134.0000","149.3400","150.5450","147.7000"
"2018/04/27","148.7400","1323429.0000","147.7000","149.1100","147.0600"
"2018/04/26","147.5900","1198379.0000","147.2100","148.3500","146.9500"
"2018/04/25","146.4900","1924771.0000","146.5700","146.8700","144.8100"
"2018/04/24","146.8700","2159100.0000","148.7500","149.8900","145.4500"
"2018/04/23","147.9500","1657978.0000","149.3500","149.5300","147.0000"
"2018/04/20","148.7300","2483488.0000","151.5900","152.0400","147.9400"
"2018/04/19","151.8300","1436323.0000","151.7600","152.7600","151.1300"
"2018/04/18","152.5000","1813770.0000","153.6100","153.8800","152.1100"
"2018/04/17","153.1100","1268067.0000","151.7300","153.6000","151.1100"
"2018/04/16","150.8200","2027826.0000","150.1200","152.1900","149.6400"
"2018/04/13","148.8100","2314230.0000","151.4600","151.8000","147.5800"
"2018/04/12","151.4900","1863505.0000","153.2100","153.5900","151.0600"
"2018/04/11","152.4200","948045.0000","151.8800","153.2400","151.5200"
"2018/04/10","152.3000","1806064.0000","152.0000","152.9800","151.2800"
"2018/04/09","150.3300","1659558.0000","151.1800","151.8900","150.2100"
"2018/04/06","150.2500","1707376.0000","150.7500","153.1400","148.6500"
"2018/04/05","151.4800","1361950.0000","150.9500","152.0200","149.6800"
"2018/04/04","150.5000","1880255.0000","148.0500","151.4300","148.0000"
"2018/04/03","149.3800","1816101.0000","148.5600","149.9000","147.4000"
"2018/04/02","147.6700","1693030.0000","149.4300","150.4600","146.5500"
"2018/03/29","149.7200","1663284.0000","146.8000","150.4000","146.7600"
"2018/03/28","146.0300","2171490.0000","147.2400","148.6000","145.2800"
"2018/03/27","146.6900","2135482.0000","148.6500","148.9200","145.9200"
"2018/03/26","148.2100","1720099.0000","145.1500","148.4100","145.1500"
"2018/03/23","143.8000","1668436.0000","144.6000","145.9290","143.4950"
"2018/03/22","144.5000","1594975.0000","145.8400","146.9200","144.3400"
"2018/03/21","146.1300","1234475.0000","147.8300","148.0800","146.0100"
"2018/03/20","148.2000","1613698.0000","146.0000","148.3700","145.9000"
"2018/03/19","145.8600","1784552.0000","146.3000","147.7000","145.0500"
"2018/03/16","146.2700","1617503.0000","144.1400","146.5700","144.1400"
"2018/03/15","144.1200","2242300.0000","145.3800","145.7100","143.5850"
"2018/03/14","145.0900","1638742.0000","145.7800","146.1500","143.9300"
"2018/03/13","145.7800","1126321.0000","146.0000","146.3300","144.8100"
"2018/03/12","145.3700","1255424.0000","145.0000","145.9700","144.6900"
"2018/03/09","145.0500","1813566.0000","145.2500","145.4100","144.5300"
"2018/03/08","144.3900","1921069.0000","143.6000","144.4200","142.7800"
"2018/03/07","143.5500","1624153.0000","141.5300","143.8600","141.4200"
"2018/03/06","142.6800","2027062.0000","142.1600","143.1200","141.7000"
"2018/03/05","141.6400","2062863.0000","140.1000","141.8100","139.5600"
"2018/03/02","140.6500","1676670.0000","137.4100","140.7400","137.4100"
"2018/03/01","138.5400","2291851.0000","138.2600","139.2700","137.0400"
"2018/02/28","138.4400","1600235.0000","139.8500","140.8000","138.4400"
"2018/02/27","139.7800","1861818.0000","142.5900","143.2600","139.5600"
"2018/02/26","143.2900","1119428.0000","142.6200","143.6300","142.3100"
"2018/02/23","142.3900","1062759.0000","140.6900","142.4500","140.3700"
"2018/02/22","140.1500","1181698.0000","140.1000","141.2900","139.6100"
"2018/02/21","139.8200","1965592.0000","139.3700","142.2100","139.3500"
