"date","close","volume","open","high","low"
"2018/08/31","189.8200","146825.0000","189.5000","190.4600","188.4200"
"2018/08/30","189.9800","120795.0000","189.7700","190.6300","188.8700"
"2018/08/29","190.0400","146301.0000","188.3300","190.3300","187.9750"
"2018/08/28","188.5200","103473.0000","187.7400","189.2825","187.5000"
"2018/08/27","187.2200","255061.0000","188.1500","189.5550","186.1110"
"2018/08/24","187.3800","232421.0000","189.7300","189.7600","186.9600"
"2018/08/23","189.1800","106236.0000","190.7900","191.3750","188.9000"
"2018/08/22","190.7400","75070.0000","189.9900","191.4700","188.7500"
"2018/08/21","190.6700","127636.0000","189.6900","191.9900","189.2100"
"2018/08/20","190.0200","79556.0000","188.8300","190.4950","188.5431"
"2018/08/17","189.0800","89880.0000","188.0900","189.3600","186.8800"
"2018/08/16","187.9700","102738.0000","187.6900","189.1400","187.4350"
"2018/08/15","187.2400","145754.0000","185.8800","187.9350","185.6400"
"2018/08/14","186.4400","134897.0000","186.5700","187.3150","185.8500"
"2018/08/13","185.9600","129167.0000","186.2700","187.7300","185.7550"
"2018/08/10","186.4700","114184.0000","185.2600","187.5000","184.5500"
"2018/08/09","185.9800","159282.0000","186.2500","189.4290","185.7900"
"2018/08/08","186.2300","250557.0000","189.0400","189.2100","185.5900"
"2018/08/07","189.4400","124195.0000","189.2100","190.3300","189.0100"
"2018/08/06","189.6800","203556.0000","189.2400","190.5400","188.4600"
"2018/08/03","189.6400","182673.0000","192.0200","192.0200","187.3500"
"2018/08/02","190.8100","285914.0000","192.9600","195.4000","190.2600"
"2018/08/01","193.5300","212112.0000","193.0900","197.9700","191.9500"
"2018/07/31","193.7700","298668.0000","192.4300","194.2700","189.5000"
"2018/07/30","192.2100","225847.0000","198.7000","199.3400","188.7050"
"2018/07/27","198.6000","170734.0000","200.1500","201.4800","197.7900"
"2018/07/26","200.3700","235033.0000","202.3900","204.9400","199.9450"
"2018/07/25","202.9100","643802.0000","200.0500","210.5300","200.0500"
"2018/07/24","209.6000","534749.0000","211.3000","211.9400","209.0000"
"2018/07/23","210.5100","204378.0000","209.7900","211.6900","209.0000"
